"BilledCost","BillingAccountId","BillingAccountName","BillingAccountType","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","CapacityReservationId","CapacityReservationStatus","ChargeCategory","ChargeClass","ChargeDescription","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountQuantity","CommitmentDiscountStatus","CommitmentDiscountType","CommitmentDiscountUnit","ConsumedQuantity","ConsumedUnit","ContractedCost","ContractedUnitPrice","EffectiveCost","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingCurrency","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","ServiceName","SkuId","SkuMeter","SkuPriceDetails","SkuPriceId","SubAccountId","SubAccountName","SubAccountType","Tags","AvailabilityZone","ChargeFrequency","InvoiceId","ServiceSubcategory","PricingCurrencyContractedUnitPrice","PricingCurrencyEffectiveCost","PricingCurrencyListUnitPrice"
24.19329812,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Elastic Compute Cloud Virtual Machine in Europe (Ireland)","2024-09-24T07:00:00Z","2024-09-24T06:00:00Z","Usage","cd-640834","commit-0834",NULL,"Used","Reserved Instance",NULL,30.0200000000,"Hours",28.131742000000003,0.9371,24.19329812,"AWS",29.611728000000003,0.9864,"Committed","USD",30.02,"Hours","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-006d95dce3ef",NULL,"Virtual Machine","Compute","Amazon Elastic Compute Cloud","68SYN2ER395WB7BW","Amazon Elastic Compute Cloud Hours",NULL,"3EE57QTRDDJ5Q6QK.RTO2NZY1","438839167390","Zenith Eclipse","BillingAccount","{""environment"": ""qa""}",NULL,"Usage-Based",NULL,"Virtual Machines",0.9371,24.19329812,0.9864
333.60349176,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud SQL Database Instance in Northern Virginia","2024-09-06T00:00:00Z","2024-09-05T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,203.5600000000,"Hours",374.835384,1.8414,333.60349176,"Google",535.4645800000001,2.6305,"Standard","USD",203.56,"Hours","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/Helios Labs/zones/us-east4-a/instances/inst-1806",NULL,"Database Instance","Databases","Cloud SQL","XI3PPG77GU05USHN","Cloud SQL Hours",NULL,"VRWV23B3D42DTXVN.BBE5MGQG","proj-helios-dev","helios-dev","BillingAccount","{""team"": ""infra"", ""business_unit"": ""LisbonOps""}",NULL,"Usage-Based",NULL,"Relational Databases",1.8414,333.60349176,2.6305
380.984576,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Oracle Object Storage Bucket in UK South (London)","2024-09-05T16:00:00Z","2024-09-05T15:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380.984576,1.3748,0,"Oracle",529.1606400000001,1.9095,"Other","USD",277.12,"GB","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.009feaef9eb3",NULL,"Bucket","Storage","Oracle Object Storage","W1UJZTJRN2TJ6IJB","Oracle Object Storage GB",NULL,"LIDREA0SZC3KYVKD.GR630D02","ocid1.compartment.oc1..prod","production","Tenancy","{""owner"": ""a.lovelace"", ""environment"": ""qa"", ""business_unit"": ""LisbonOps""}",NULL,"Recurring",NULL,"Object Storage",1.3748,0,1.9095
1369.7595196,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Object Storage Bucket in UK South (London)","2024-09-03T09:00:00Z","2024-09-03T08:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,487.1200000000,"GB",1539.05564,3.1595,1369.7595196,"Oracle",1789.581456,3.6738,"Standard","USD",487.12,"GB","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.001803f9f94a",NULL,"Bucket","Storage","Oracle Object Storage","1WCZYHV87QRWINZQ","Oracle Object Storage GB",NULL,"QEGBCKC8Y5ZCTD0J.PLGXH3UH","ocid1.compartment.oc1..prod","production","Tenancy",NULL,"uk-london-1-AD-2","Usage-Based",NULL,"Object Storage",3.1595,1369.7595196,3.6738
136.04327982,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage","Correction","Oracle Functions Function in Australia East (Sydney)","2024-09-25T15:00:00Z","2024-09-25T14:00:00Z","Usage","cd-322084","commit-2084",NULL,"Used","Reserved Instance",NULL,215.2100000000,"Invocations",156.371586,0.7266,136.04327982,"Oracle",252.204599,1.1719,"Committed","USD",215.21,"Invocations","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.00612f65ce4f",NULL,"Function","Compute","Oracle Functions","NFC33KKJ93QV6MZ5","Oracle Functions Invocations",NULL,"SK8ZCF5Z472N67DH.GENCWLJN","ocid1.compartment.oc1..prod","production","Tenancy",NULL,NULL,"Usage-Based",NULL,"Serverless Compute",0.7266,136.04327982,1.1719
277.32736528,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure SQL Database SQL Database in West Europe","2024-09-10T00:00:00Z","2024-09-09T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,134.8900000000,"Hours",364.904428,2.7052,277.32736528,"Microsoft",536.632887,3.9783,"Standard","USD",134.89,"Hours","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-365/providers/Microsoft.Compute/virtualMachines/vm-200",NULL,"SQL Database","Databases","Azure SQL Database","9Q0CRHK0GZXUTI3P","Azure SQL Database Hours",NULL,"M4DIHTYEYCT4YEDJ.1XQSFCQM","sub-9a1f","Production","BillingProfile",NULL,"uksouth-1","Usage-Based",NULL,"Relational Databases",2.7052,277.32736528,3.9783
293.37392,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Compute Instance in US East (Ashburn)","2024-09-20T14:00:00Z","2024-09-20T13:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,160.7000000000,"Hours",419.1056,2.6080,293.37392,"Oracle",625.5408199999999,3.8926,"Standard","USD",160.70,"Hours","Oracle","Oracle","us-ashburn-1","US East (Ashburn)","ocid1.instance.oc1.us-ashburn-1.00c1ae18191d",NULL,"Instance","Compute","Oracle Compute","RUZAS8WFFCZUZPLL","Oracle Compute Hours",NULL,"Z5EHE56VHLWK3LEZ.SIJIJWP8","ocid1.compartment.oc1..dev","development","Tenancy",NULL,NULL,"Usage-Based",NULL,"Virtual Machines",2.6080,293.37392,3.8926
298.4276575,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Elastic Load Balancing Load Balancer in Asia Pacific (Sydney)","2024-09-21T10:00:00Z","2024-09-21T09:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,187.1900000000,"LCU-Hours",426.325225,2.2775,298.4276575,"AWS",453.542651,2.4229,"Dynamic","USD",187.19,"LCU-Hours","AWS","AWS","ap-southeast-2","Asia Pacific (Sydney)","arn:aws:ec2:ap-southeast-2:123456789012:instance/i-00537fd593a3",NULL,"Load Balancer","Networking","Elastic Load Balancing","SD6MM46NZHWLY07Z","Elastic Load Balancing LCU-Hours",NULL,"Y7B8B4X0VPDBDLJ5.XAM0BR4A","438839167390","Zenith Eclipse","BillingAccount","{""cost_center"": ""CC-2042"", ""environment"": ""prod"", ""team"": ""infra""}",NULL,"Usage-Based",NULL,"Application Networking",2.2775,298.4276575,2.4229
19.3772088,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in East US","2024-09-10T12:00:00Z","2024-09-10T11:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,71.0100000000,"Executions",26.91279,0.3790,19.3772088,"Microsoft",39.580974000000005,0.5574,"Standard","USD",71.01,"Executions","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-327/providers/Microsoft.Compute/virtualMachines/vm-7537",NULL,"Function App","Compute","Azure Functions","RUQK50IPPZ6NJTB4","Azure Functions Executions",NULL,"L6FW6G0E6B6B89DQ.BNOZL2JR","sub-9a1f","Production","BillingProfile","{""environment"": ""dev"", ""cost_center"": ""CC-3090"", ""owner"": ""a.turing""}",NULL,"Usage-Based",NULL,"Serverless Compute",0.3790,19.3772088,0.5574
616.94980776,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Storage Bucket in Belgium","2024-09-16T09:00:00Z","2024-09-16T08:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,244.2700000000,"GiB",701.079327,2.8701,616.94980776,"Google",973.733501,3.9863,"Dynamic","USD",244.27,"GiB","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/Helios Labs/zones/europe-west1-a/instances/inst-9966",NULL,"Bucket","Storage","Cloud Storage","PJUDGZML2QXGFZVE","Cloud Storage GiB",NULL,"1A8ZLSUGOM11AV3U.JZZT4EF6","proj-helios-dev","helios-dev","BillingAccount",NULL,"europe-west1-b","Usage-Based",NULL,"Object Storage",2.8701,616.94980776,3.9863
86.04023232,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Blob Storage Storage Account in East US","2024-09-07T15:00:00Z","2024-09-07T14:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,291.4800000000,"GB",113.21083200000001,0.3884,86.04023232,"Microsoft",127.20187200000001,0.4364,"Standard","USD",291.48,"GB","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-352/providers/Microsoft.Compute/virtualMachines/vm-1569",NULL,"Storage Account","Storage","Azure Blob Storage","XWEY02ZDLIMYRTWG","Azure Blob Storage GB",NULL,"SP2ARMQJSG0J1MH5.34RRJLJG","sub-2b7c","Staging","BillingProfile","{""environment"": ""staging"", ""team"": ""platform""}",NULL,"Usage-Based",NULL,"Object Storage",0.3884,86.04023232,0.4364
1018.51893738,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Storage Bucket in Iowa","2024-09-09T05:00:00Z","2024-09-09T04:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,436.9400000000,"GiB",1476.114402,3.3783,1018.51893738,"Google",1491.014056,3.4124,"Other","USD",436.94,"GiB","Google","Google","us-central1","Iowa","//compute.googleapis.com/projects/Helios Labs/zones/us-central1-a/instances/inst-5731",NULL,"Bucket","Storage","Cloud Storage","X8P9UA6NPK4GBTUN","Cloud Storage GiB",NULL,"UFNU1MSOE2EEYOMW.Q2FWQNP6","proj-helios-dev","helios-dev","BillingAccount",NULL,"us-central1-a","Usage-Based",NULL,"Object Storage",3.3783,1018.51893738,3.4124
174.6649692,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud SQL Database Instance in Iowa","2024-09-18T13:00:00Z","2024-09-18T12:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,344.6700000000,"Hours",213.00606000000002,0.6180,174.6649692,"Google",253.573719,0.7357,"Standard","USD",344.67,"Hours","Google","Google","us-central1","Iowa","//compute.googleapis.com/projects/Helios Labs/zones/us-central1-a/instances/inst-4977",NULL,"Database Instance","Databases","Cloud SQL","G6F1LXSMGTUP0VGM","Cloud SQL Hours",NULL,"N71HO03SYF1G1AUR.PO2B4PY4","proj-helios-dev","helios-dev","BillingAccount","{""business_unit"": ""MarseilleSRE"", ""owner"": ""k.johnson"", ""application"": ""AtlasPortal""}","asia-southeast1-c","Usage-Based",NULL,"Relational Databases",0.6180,174.6649692,0.7357
1405.53697596,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Kubernetes Service Cluster in Southeast Asia","2024-09-01T05:00:00Z","2024-09-01T04:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,481.6300000000,"Hours",1801.970482,3.7414,1405.53697596,"Microsoft",1937.5974899999999,4.0230,"Standard","USD",481.63,"Hours","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-455/providers/Microsoft.Compute/virtualMachines/vm-42",NULL,"Cluster","Compute","Azure Kubernetes Service","JDRF91KMEGY292U9","Azure Kubernetes Service Hours",NULL,"YQ5QAHJXWPH2VUAQ.ZG1HSO8R","sub-2b7c","Staging","BillingProfile","{""application"": ""NimbusAPI"", ""team"": ""payments""}",NULL,"Usage-Based",NULL,"Containers",3.7414,1405.53697596,4.0230
560.49791602,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in UK South","2024-09-17T04:00:00Z","2024-09-17T03:00:00Z","Usage","cd-235820","commit-5820",NULL,"Used","Committed Use Discount",NULL,220.0100000000,"Executions",675.298694,3.0694,560.49791602,"Microsoft",900.412926,4.0926,"Standard","USD",220.01,"Executions","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-299/providers/Microsoft.Compute/virtualMachines/vm-7175",NULL,"Function App","Compute","Azure Functions","K67LMHNJ156NTMW8","Azure Functions Executions",NULL,"XG330P6X6ZJJVRO5.0M0ZL65G","sub-9a1f","Production","BillingProfile","{""environment"": ""prod"", ""team"": ""payments""}",NULL,"Usage-Based",NULL,"Serverless Compute",3.0694,560.49791602,4.0926
150.81495,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Oracle Compute Instance in UK South (London)","2024-09-10T02:00:00Z","2024-09-10T01:00:00Z","Usage","cd-797804","commit-7804",NULL,"Used","Committed Use Discount",NULL,NULL,NULL,150.81495,0.8690,0,"Oracle",169.45422000000002,0.9764,"Standard","USD",173.55,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.00b7fa406274",NULL,"Instance","Compute","Oracle Compute","RH2NTOFTHQKEWQTC","Oracle Compute Hours",NULL,"Z3YJTJ9X5QCTBXK5.3BMXQ31Y","ocid1.compartment.oc1..dev","development","Tenancy","{""team"": ""infra"", ""environment"": ""dev"", ""application"": ""AtlasPortal""}",NULL,"Recurring",NULL,"Virtual Machines",0.8690,0,0.9764
678.63804258,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Queue Service Queue in Asia Pacific (Sydney)","2024-09-26T23:00:00Z","2024-09-26T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,322.3900000000,"Requests",789.114003,2.4477,678.63804258,"AWS",939.4122209999999,2.9139,"Other","USD",322.39,"Requests","AWS","AWS","ap-southeast-2","Asia Pacific (Sydney)","arn:aws:ec2:ap-southeast-2:123456789012:instance/i-00e41c109c15",NULL,"Queue","Integration","Amazon Simple Queue Service","OR0GXCRHE5D6JJID","Amazon Simple Queue Service Requests",NULL,"JUFNBALWCEFT2Q2L.DWXUIP46","663626350770","Zenith Apollo","BillingAccount","{""cost_center"": ""CC-2042""}","us-west-2b","Usage-Based",NULL,"Messaging",2.4477,678.63804258,2.9139
424.26585678,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in Asia Pacific (Sydney)","2024-09-21T12:00:00Z","2024-09-21T11:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.2649670000,NULL,424.26585678,"AWS",57.0731980000,NULL,NULL,"USD",NULL,NULL,"AWS","AWS",NULL,NULL,NULL,NULL,NULL,"Other","Tax",NULL,NULL,NULL,NULL,"438839167390","Zenith Eclipse","BillingAccount","{""environment"": ""staging""}",NULL,"One-Time",NULL,"Other (Security)",NULL,424.26585678,NULL
4.72402056,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in Europe (Ireland)","2024-09-09T13:00:00Z","2024-09-09T12:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.6100000000,"GB",7.619388,0.1708,4.72402056,"AWS",9.180738,0.2058,"Standard","USD",44.61,"GB","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-003637396800",NULL,"Bucket","Storage","Amazon Simple Storage Service","54MNSOC3H9JG8KFY","Amazon Simple Storage Service GB",NULL,"B1MKOE7Y37HFB8DJ.P89PZ4AI","663626350770","Zenith Apollo","BillingAccount","{""owner"": ""g.hopper"", ""business_unit"": ""OsloData"", ""application"": ""BrightSourceCore""}",NULL,"Usage-Based",NULL,"Object Storage",0.1708,4.72402056,0.2058
5.58442928,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"BigQuery Dataset in Singapore","2024-09-16T07:00:00Z","2024-09-16T06:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.9300000000,"GiB",8.212396,0.2572,5.58442928,"Google",11.098868000000001,0.3476,"Other","USD",31.93,"GiB","Google","Google","asia-southeast1","Singapore","//compute.googleapis.com/projects/Helios Labs/zones/asia-southeast1-a/instances/inst-7435",NULL,"Dataset","Analytics","BigQuery","O6QJDOE4WEQUACBM","BigQuery GiB",NULL,"X4I7YPVPFBY4OON7.L2YUNS8D","proj-helios-prod","helios-prod","BillingAccount","{""environment"": ""dev"", ""cost_center"": ""CC-3090"", ""team"": ""infra""}","us-central1-a","Usage-Based",NULL,"Data Warehouses",0.2572,5.58442928,0.3476
227.76850096,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Functions Function in Northern Virginia","2024-09-23T06:00:00Z","2024-09-23T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.7400000000,"Invocations",255.91966399999998,2.1736,227.76850096,"Google",328.106058,2.7867,"Standard","USD",117.74,"Invocations","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/Helios Labs/zones/us-east4-a/instances/inst-682",NULL,"Function","Compute","Cloud Functions","XTTT9T5JA2RDXG93","Cloud Functions Invocations",NULL,"AMIKG23VDIWQ7PEB.NLARGDO5","proj-helios-dev","helios-dev","BillingAccount",NULL,"us-central1-a","Usage-Based",NULL,"Serverless Compute",2.1736,227.76850096,2.7867
117.4744659,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Elastic Compute Cloud Virtual Machine in US West (Oregon)","2024-09-20T09:00:00Z","2024-09-20T08:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,163.3700000000,"Hours",177.991615,1.0895,117.4744659,"AWS",291.795157,1.7861,"Dynamic","USD",163.37,"Hours","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-00bf37072d35",NULL,"Virtual Machine","Compute","Amazon Elastic Compute Cloud","NNBLKWG3Y118LHK5","Amazon Elastic Compute Cloud Hours",NULL,"S0KGNNTXW9LXZWZK.EKUCTTET","663626350770","Zenith Apollo","BillingAccount",NULL,"ap-southeast-2a","Usage-Based",NULL,"Virtual Machines",1.0895,117.4744659,1.7861
2023.62415976,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Adjustment",NULL,"Cloud Storage Bucket in Northern Virginia","2024-09-09T09:00:00Z","2024-09-09T08:00:00Z","Usage","cd-406301","commit-6301",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,2064.922612,4.5527,2023.62415976,"Google",2220.357624,4.8954,"Committed","USD",453.56,"GiB","Google","Google","us-east4","Northern Virginia",NULL,NULL,NULL,"Storage","Cloud Storage","55AUH90XDZ30RVEG","Cloud Storage GiB",NULL,"XAUIV063ATK1QY5W.C8DTZ0AY","proj-helios-dev","helios-dev","BillingAccount","{""team"": ""growth"", ""owner"": ""k.johnson""}",NULL,"One-Time",NULL,"Object Storage",4.5527,2023.62415976,4.8954
356.3620991,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in Southeast Asia","2024-09-13T15:00:00Z","2024-09-13T14:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,165.1300000000,"Executions",531.88373,3.2210,356.3620991,"Microsoft",709.167298,4.2946,"Dynamic","USD",165.13,"Executions","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-174/providers/Microsoft.Compute/virtualMachines/vm-5177",NULL,"Function App","Compute","Azure Functions","O9ALSQYI5YPUGS63","Azure Functions Executions",NULL,"Q4FUGIVRX9P8UOOV.6SE1WOWV","sub-9a1f","Production","BillingProfile",NULL,"eastus-1","Usage-Based",NULL,"Serverless Compute",3.2210,356.3620991,4.2946
39.3781312,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in UK South","2024-09-30T00:00:00Z","2024-09-29T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,285.6800000000,"Executions",49.222664,0.1723,39.3781312,"Microsoft",63.106712,0.2209,"Standard","USD",285.68,"Executions","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-787/providers/Microsoft.Compute/virtualMachines/vm-520",NULL,"Function App","Compute","Azure Functions","N1B8GDUASUYG2RDB","Azure Functions Executions",NULL,"X5X7NQSWRKFBTKB6.SF6L80UR","sub-4d3e","Sandbox","BillingProfile","{""application"": ""BrightLensMatrix""}","uksouth-1","Usage-Based",NULL,"Serverless Compute",0.1723,39.3781312,0.2209
141.96311472,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Queue Service Queue in Asia Pacific (Sydney)","2024-09-14T21:00:00Z","2024-09-14T20:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,155.4200000000,"Requests",169.00370799999996,1.0874,141.96311472,"AWS",260.01766,1.6730,"Standard","USD",155.42,"Requests","AWS","AWS","ap-southeast-2","Asia Pacific (Sydney)","arn:aws:ec2:ap-southeast-2:123456789012:instance/i-00c624039502",NULL,"Queue","Integration","Amazon Simple Queue Service","ZF1RHNXGK8Q9NYUX","Amazon Simple Queue Service Requests",NULL,"X8K53D0II0HXYQB1.B7L51HBA","517389287820","Atlas Nimbus","BillingAccount","{""team"": ""infra"", ""application"": ""NimbusAPI""}",NULL,"Usage-Based",NULL,"Messaging",1.0874,141.96311472,1.6730
306.80494911,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure SQL Database SQL Database in East US","2024-09-06T21:00:00Z","2024-09-06T20:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,182.7300000000,"Hours",369.64451699999995,2.0229,306.80494911,"Microsoft",535.727814,2.9318,"Standard","USD",182.73,"Hours","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-381/providers/Microsoft.Compute/virtualMachines/vm-7168",NULL,"SQL Database","Databases","Azure SQL Database","9W1MN4W6RFP8475A","Azure SQL Database Hours",NULL,"H97FFHOO4UKNMGRP.KRF2A3GJ","sub-4d3e","Sandbox","BillingProfile","{""owner"": ""k.johnson""}",NULL,"Usage-Based",NULL,"Relational Databases",2.0229,306.80494911,2.9318
656.1624096,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Credit",NULL,"Oracle Load Balancer Load Balancer in UK South (London)","2024-09-11T12:00:00Z","2024-09-11T11:00:00Z","Spend","cd-280534","commit-0534",NULL,"Used","Committed Use Discount",NULL,NULL,NULL,964.94472,2.9880,656.1624096,"Oracle",1359.060696,4.2084,"Committed","USD",322.94,"Hours","Oracle","Oracle","uk-london-1","UK South (London)",NULL,NULL,NULL,"Networking","Oracle Load Balancer","TS7SPUH569G0QW4H","Oracle Load Balancer Hours",NULL,"CSJVBAL6SKIRG5CH.8OGP55RN","ocid1.compartment.oc1..prod","production","Tenancy","{""environment"": ""prod""}",NULL,"One-Time",NULL,"Application Networking",2.9880,656.1624096,4.2084
623.76273585,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in US East (N. Virginia)","2024-09-29T12:00:00Z","2024-09-29T11:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,353.6100000000,"GB",904.0039650000001,2.5565,623.76273585,"AWS",1129.996116,3.1956,"Standard","USD",353.61,"GB","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-002b5477087a",NULL,"Bucket","Storage","Amazon Simple Storage Service","VJ509XSZLFFY2AD0","Amazon Simple Storage Service GB",NULL,"KC6IGIRA3Y1SVNYJ.IHPVCGGP","438839167390","Zenith Eclipse","BillingAccount","{""team"": ""payments""}",NULL,"Usage-Based",NULL,"Object Storage",2.5565,623.76273585,3.1956
